name,Mhy500,Mhy500-,Mhy500+,Mg500,Mg500-,Mg500+,Mhy2500,Mhy2500-,Mhy2500+,Mg2500,Mg2500-,Mg2500+,Mhy500_wraderr,Mhy500_wraderr-,Mhy500_wraderr+,Mg500_wraderr,Mg500_wraderr-,Mg500_wraderr+,Mhy2500_wraderr,Mhy2500_wraderr-,Mhy2500_wraderr+,Mg2500_wraderr,Mg2500_wraderr-,Mg2500_wraderr+
SDSSXCS-32,2.879019099709124,0.8937695404692567,1.0484114891048557,0.05994119742556433,0.0013229810760395022,0.0013143535114430276,0.5373346491835698,0.1549963114514897,0.21349957019899427,0.023008388741124906,0.00030538929038571784,0.0003019773719176661,2.8990992095181625,0.9543066810586464,1.0906892371582113,0.05982960138045912,0.003030708168264971,0.0027564055223936626,0.5356184951669322,0.15353807947965853,0.21587316783951316,0.022988810454932895,0.0015227886968900662,0.0015312254034464455
SDSSXCS-16286,0.6077880679148454,0.17857770041637197,0.2040413621479302,0.08897865075580529,0.002122209830740645,0.002142392486089512,0.42416502219555274,0.11192807805973631,0.11371440032943135,0.025102828503557786,0.000563985703805171,0.0005878943774179444,0.6238477872548565,0.2534292194099259,0.29876397537521004,0.08857982438288595,0.01747968096764804,0.01624238310560473,0.41656541115500595,0.11075222238075498,0.12571432181075393,0.025250128311700395,0.006019430398649867,0.006372576465424503
SDSSXCS-5527,2.76240225713836,0.7988695334539061,0.7633716225516455,0.14939596606654776,0.001041910124885254,0.001019126202955762,0.947251596359438,0.0760029345488061,0.07739306495371095,0.05439784861907201,0.00018703444995254886,0.00019093489940112308,2.7564199699736984,0.8004643407888398,0.7816794960077732,0.1493191719293142,0.002253652155457422,0.0023478845134161917,0.9472779278467466,0.07634606507940454,0.07745966561365517,0.054397236081873274,0.0014881196749570314,0.0014896316926933499
SDSSXCS-4313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SDSSXCS-574,5.14377913905771,0.9526724023982057,0.7686274569213476,0.27059570586803755,0.0009475646384902346,0.0009283436099540626,2.17493274097895,0.10834184582875721,0.12335095793982627,0.1369403688755983,0.00020236369022902346,0.0002056682574328516,5.145355407439707,0.9671542884467677,0.7810346066687276,0.2705275293586603,0.002719077875064649,0.0026971039882599224,2.1756666426300386,0.11032843974475502,0.12455341727502064,0.13694676811727502,0.0021058912589757427,0.0020625834191854886
SDSSXCS-65,15.526904264829627,2.394139007814885,2.423591206060485,1.0243157447730677,0.0016603408774307814,0.0016467200207451564,3.478063735870117,0.13388509010555127,0.12369274002065314,0.4538097518354821,0.0003117269266001563,0.0003143551397104688,15.526471202328802,2.4040306456292777,2.419079447368563,1.0242746191559318,0.01001983636561094,0.009710455885738595,3.4792461746359007,0.13570357159793753,0.12575941536857063,0.4540510420456782,0.009847938009058126,0.009678636857505548
SDSSXCS-165,3.6089507380309858,0.7642829953266164,0.8673394776616208,0.05776075982922329,0.0011508344761778128,0.0011198064367852541,0.8236776146564748,0.09844875003445563,0.11924334728598893,0.02442158999338976,0.0001898361736144385,0.00018960117825199223,3.626129904751843,0.7988489566849944,0.8749764570226088,0.05764494405267421,0.0015786575469797462,0.0016529212410175882,0.8221435552348886,0.09910485974492142,0.12125304904950845,0.02444082000829858,0.0018885311596767043,0.0018542786557022562
SDSSXCS-4003,3.305225450493744,0.5166977847607388,0.5041547581918463,0.11806033144280689,0.0007908899182456252,0.0007738226822277736,1.5995215665775309,0.12501745580735033,0.12490033556736002,0.06188234805041211,0.00014666034768690431,0.00014187459454837893,3.306241017240645,0.5264261793582413,0.5155446156864569,0.11800389767305551,0.0015424994741800979,0.0015351695588046487,1.59905032901616,0.12550839879895595,0.12655661737244284,0.061876699501019816,0.0012702826606544337,0.0012772344714894826
SDSSXCS-2836,5.112557896104043,1.451392546850906,1.2602453200362378,0.108156483887777,0.0005780703508268946,0.0005777141975162696,1.6571711435386602,0.1129717495316369,0.12569090801070157,0.06834108734601288,0.000145311084601543,0.00014246202034345705,5.1221221791521305,1.4549680163170051,1.262411062959732,0.10814129188302353,0.0007345350655229103,0.0007436719430553127,1.6572672680726037,0.11337965605155252,0.12504542200681126,0.06835457165479833,0.0010224989553578225,0.0009888400512549612
SDSSXCS-210,1.3712557897492035,0.29641020414684943,0.34076294541558927,0.11909160274796798,0.0019429467888112503,0.0019382022660133793,0.9579977485319849,0.22268821875041722,0.2699992793357469,0.04982415595051533,0.0005432098607979591,0.000577191010687549,1.396819187314005,0.3808448501309485,0.41086815539643723,0.11898858000763356,0.011502080944198186,0.01094420570860422,0.9531547116779926,0.22280263382581628,0.278212416011808,0.04979386747665311,0.005074809380830812,0.005211766461943868
SDSSXCS-2288,4.99699374520867,0.38888675746923757,0.36553873712402757,0.48694419504993103,0.0012275515339757034,0.0012142802730528907,1.484276588537299,0.06696547881593282,0.0861869894391747,0.20347629157219488,0.00028738409110449223,0.0002945878788400391,5.00293273453243,0.4029968162246082,0.36680451283199816,0.4868885203828818,0.005464132760663126,0.005433832097515079,1.4840889479485206,0.0668264611842872,0.0862598189866244,0.20349899705555285,0.0027915552534451956,0.002795863175372735
SDSSXCS-78,6.216110464589331,0.6144917347915151,0.5253371394210639,0.5997361192744091,0.0008645190564407032,0.0008462782706318751,2.737809535361731,0.09867096969628127,0.11340700573679252,0.2579092740677922,0.00016313577677058597,0.00016427167260726566,6.215808496577061,0.6420415785898157,0.5515791619480388,0.5996870931804067,0.008867682261342814,0.008595710141008751,2.7369164159878694,0.0983751382930122,0.11502574020106159,0.25793430904888537,0.003851806289371446,0.003844140599832579
SDSSXCS-55,5.820436442163594,0.6644141276769814,0.6541568781330526,0.7040116562236705,0.000994616497637422,0.0010272445540157815,3.188978659659852,0.17664928280125317,0.18380948725817065,0.2592592084616357,0.0001618837947903516,0.00015765102695882815,5.825194542400278,0.6711042869085526,0.6483669930823226,0.7039352060475205,0.012296588725435705,0.012314139352565001,3.187350116262368,0.18404637827844128,0.19481683434735628,0.25917647392171356,0.004993679389866837,0.005193818197334376
SDSSXCS-137,3.8917077281344605,0.33673305558361066,0.3693659666420194,0.1462700112114962,0.0005547792234473829,0.0005506743642146094,nan,nan,nan,nan,nan,nan,3.8954825051015054,0.35536427192426445,0.3780729500582382,0.14623424239112037,0.0019498213498850589,0.00194983936571793,nan,nan,nan,nan,nan,nan
SDSSXCS-123,4.094909206195726,0.3625782281213113,0.35744014041499694,0.41785558060652084,0.001713885098556719,0.0016355095890937502,1.7868266100315922,0.09072196783694032,0.10404557095162595,0.16388487166208712,0.0003433769643275391,0.00034370077626513676,4.089538821802731,0.36650534972598253,0.3738625585556438,0.4177327216885452,0.00548273367458672,0.005437898453095157,1.786638880409374,0.09014108624043501,0.10477731296111377,0.16384938001294125,0.0027319138689975006,0.0027522955799683404
SDSSXCS-382,5.514449100768268,0.7051273966547758,0.67428213327212,0.06369480532612634,0.0003328940110683594,0.00032450380387482426,1.2664345321417254,0.12469966644798361,0.14278963146252033,0.03730828995575825,0.00012386960880308596,0.00012433495096647463,5.511136239898707,0.7130973202862163,0.7078630317037327,0.06367816113979619,0.00040882756341264657,0.00041650980901579107,1.2662036941547028,0.12610090218440173,0.14339586642461377,0.0372938314099211,0.0009924524371575489,0.0009705192050521144
SDSSXCS-2282,0.8614995119062713,0.13062164758860892,0.12614769463433878,0.20413312121870902,0.0024086556584523833,0.0024405629780556255,0.5845372613573878,0.12871051966976269,0.16042261592039386,0.043632149825143074,0.0004970779093469972,0.0005094596597718262,0.8625479352713029,0.14563919612169784,0.1477690806640422,0.20405270193997901,0.012092769529695587,0.01232888631927262,0.581873131843139,0.13353239501804884,0.17618171679084746,0.0437197884239819,0.00690255759982381,0.007024101925995714
SDSSXCS-5624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SDSSXCS-19,7.843335109745419,0.9364267463131951,1.0272787121054139,0.7004084983323287,0.0018921924164770315,0.0018831271657781252,2.2221937442322734,0.19288787302926066,0.20202943884961158,0.2080173210307687,0.000448667921753711,0.0004509529119709766,7.838741286167627,0.9508559095494289,1.0562539914914377,0.7008387598379411,0.019588377147130864,0.01939399599356047,2.2211539855639186,0.19241179294378566,0.20191650646737097,0.2080104803576666,0.007078557715937735,0.0072267498770544935
SDSSXCS-3312,3.6979546781812758,2.154830261445566,3.433663671519369,0.14091000689893837,0.002571850721846114,0.0024877109678574615,1.7249833782002784,0.3891840004685487,0.4613823129855854,0.07608426010164737,0.00047653907399646493,0.0004861836292493946,3.718984416928443,2.1718841233100927,3.443976356280974,0.14070380291430265,0.003749076679031075,0.0038868370830275004,1.7245194194207327,0.3919868027340102,0.461407333936871,0.07605170916394911,0.002426422372037569,0.002470062298125899
SDSSXCS-575,3.988793959771087,0.5296254540882601,0.6343818434015476,0.18142308595711545,0.00211617303436668,0.002058600139268086,0.8869555619182661,0.13441938533098485,0.09961068730673017,0.059592738026141776,0.00032631915204019537,0.00033530869311230473,3.991603637452048,0.5391138900419726,0.6482479033484769,0.18131167683954003,0.006182902482919942,0.006055871162025469,0.8868863625246076,0.13457190638688613,0.09910277771995205,0.059558661852897335,0.003119877030342784,0.0030664641323655765
SDSSXCS-2,10.375075800674997,1.341429869190179,1.3126718160308877,1.6814647201287365,0.002574257347510313,0.0026577891276765627,4.4770521503797704,0.2643276755742694,0.2580380288120669,0.5924607091271626,0.0006043692688547657,0.0006057536042710157,10.386127087767617,1.365417658225659,1.3431869935299676,1.6808259082640353,0.03495125093652782,0.034587979331225316,4.477276059246219,0.271621317392615,0.2652021984039969,0.5923145007377791,0.01777628229118883,0.018072169615086876
SDSSXCS-30950,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SDSSXCS-480,5.318348526131111,0.43828576658182633,0.4243698924195557,0.7068586496687389,0.00037076364220625007,0.00037732787929343754,nan,nan,nan,nan,nan,nan,5.314904957504746,0.44946860861679444,0.45280642609755756,0.7067041811832673,0.011062541682928048,0.011594359306125315,nan,nan,nan,nan,nan,nan
SDSSXCS-14,6.465884583779641,0.5004319886300763,0.5058019604159764,1.0039673635541557,0.0010518480032493751,0.0010408487813451564,nan,nan,nan,nan,nan,nan,6.464627618099794,0.5071138704583489,0.5179424257671251,1.0036050115973705,0.018651628839736253,0.018829220670479846,nan,nan,nan,nan,nan,nan
SDSSXCS-1137,4.341832654017652,0.26304832825329943,0.25579321541007444,0.6856270301129263,0.0007399026220901564,0.0007138534079146095,nan,nan,nan,nan,nan,nan,4.345011248304532,0.27584325163432694,0.2658886954336263,0.6857698150701652,0.011111772693013127,0.010916111833074298,nan,nan,nan,nan,nan,nan
SDSSXCS-487,11.900744880300392,2.702811975065128,2.724190196843728,0.5241128555933501,0.004425312645886016,0.004506248077974063,2.9300798425569643,0.2588331926178744,0.2738795219714869,0.237514409492328,0.001109028304916758,0.0011187719902148049,11.929172941505787,2.751652844015653,2.705295108302868,0.5237978844371746,0.018824985519713674,0.016528408782492423,2.924970554444608,0.27384762981217065,0.28022879038581755,0.23742030932592456,0.019407657709603832,0.019467548042292893
SDSSXCS-155,14.866533370814382,2.4498923617126502,1.9456580073515104,1.111790841180919,0.002083782965733594,0.002604244412652969,3.2056579711754667,0.5019180260943648,0.4225720240114888,0.3354981581054469,0.0005071004353719923,0.00038155638280335945,14.864610885013425,2.4989697861173803,1.9392295226654652,1.1153180819542217,0.027923004434522506,0.033253531945111256,3.2058766860532857,0.5067843594328735,0.4193992675867382,0.33288975159287615,0.025839149911989066,0.01957880225345469
SDSSXCS-2032,3.473323957533254,0.3770860549231007,0.38748390736464006,0.32161725263825597,0.0017022326764609768,0.0015955445482259377,1.394383339222471,0.07846719700505157,0.09310483386907001,0.13085474343506623,0.0004424717709128321,0.00044913744973578134,3.4729056522233894,0.38245536393299506,0.3964057000450088,0.3214731972438678,0.005070751887131603,0.0050144120149969145,1.3942890105595702,0.0783323888726783,0.09382826224467095,0.13088227958517318,0.002531494448776133,0.0025616624674364846
SDSSXCS-10223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SDSSXCS-29,12.256869292884048,1.1121583275136977,1.1863455749716,1.7424104082513372,0.0026182314230337503,0.0027180664337543756,5.123786284854587,0.38507225234608194,0.40162002292435695,0.6536045440648595,0.0006908099815817188,0.0006648450129208594,12.280174182442197,1.1558488579921864,1.2191603158349151,1.7420839693987065,0.03802195571554376,0.037887268522116255,5.122231140742158,0.3892728516311332,0.4122477407115344,0.6535511895924093,0.01878228783683227,0.019178760136533753
SDSSXCS-110,10.064386994761387,1.539010734386299,1.5111164946295252,0.3155327595092299,0.0009135001236775001,0.0008044692416980079,3.3574110942571114,0.12081312588732439,0.11836110503922877,0.19364790897743658,0.0001856888388939063,0.00017767826418332034,10.06638788896918,1.541778375776609,1.5068102994365178,0.31547103509493885,0.0012635603076651956,0.0012039479079016017,3.358349685324468,0.1239579062569319,0.11845151328433565,0.19363011668701635,0.0021514278677448834,0.002183855483904063
SDSSXCS-913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SDSSXCS-62,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SDSSXCS-236,4.112269083293116,0.4760256640608138,0.4720366176299463,0.40872203723554684,0.001481581214780469,0.001368787597909922,1.4016853950388026,0.12274274396285689,0.13613139666332782,0.10901333671098418,0.0002704117036104688,0.00026737717123525396,4.110922002026002,0.48517949055587944,0.4838118979178088,0.4084673378624019,0.01307163455692422,0.013459685242239611,1.4013215450246868,0.12245520114511392,0.13650459486572783,0.10903367871285291,0.0035727019987394928,0.0034751074362381843
SDSSXCS-765,2.505715419852685,0.6281128162412591,0.683439802412822,0.38575003396845725,0.004528768810723126,0.0046584949282533605,1.0141113681745504,0.17746135046672332,0.21483466287129316,0.11661199436033456,0.0009624372468727345,0.0009728729367592775,2.5282120688753564,0.6823017970396711,0.6992848691129826,0.38535386843890257,0.030955153141441177,0.028763594373079692,1.013704310780303,0.1799321467142236,0.21777350606789705,0.11669820862189119,0.01216386103702387,0.012690356906617267
SDSSXCS-51,6.384518345093708,0.9633489774143127,1.1890042186351977,0.7250239579952241,0.005815358934255939,0.0060700020606400005,3.0250473679468497,0.20473884699913192,0.22389417765516317,0.2688138384831501,0.0025731059036439067,0.0017992475701527346,6.401892398148601,1.0101608244450377,1.2291655889733526,0.7248228648978118,0.022693568425229613,0.023919217480163596,3.0255064024101928,0.21666781706582097,0.23657832849167565,0.26875346729496,0.0105616016566734,0.010922362907953127
SDSSXCS-41,6.678597280249593,0.7508799375323438,0.7628987575628976,0.9250997858833572,0.001464497940271719,0.0015466329062203128,3.001079080504915,0.12873402981945564,0.13027714408226815,0.3192468673436559,0.00041212181146023445,0.0003954184578692188,6.6812061742678415,0.7688249188393677,0.7797810028455902,0.9251652769062386,0.020105359740594533,0.019564897925397503,3.000920969729389,0.13322442962400752,0.13462174882555064,0.3193715797966224,0.008013675913576799,0.00779706406732172
SDSSXCS-34,2.270284957930892,0.3340362798178691,0.3731185681221579,0.2861289578919013,0.0022262225672446878,0.002193021857310547,0.6171133256362277,0.07568213673806432,0.07646020138281369,0.06699405825994537,0.00046960565142750986,0.0004576969086330762,2.273266032764426,0.342161993810631,0.3769831378516357,0.28629697358920686,0.013940367764802111,0.013460528898880822,0.6170645654002451,0.07754266507116633,0.07892229626177337,0.06697010544768882,0.004087236870798185,0.004045744704860831
SDSSXCS-11154,3.073384576280984,0.32883019519466067,0.33000084654648065,0.39302125643214286,0.0011919686074203907,0.0012372224952554689,1.0419552208231064,0.09162829019155236,0.09738598901020376,0.1116493893315182,0.0002875460660511133,0.00029601035826164066,3.075729381849152,0.333786836170266,0.33864910302798756,0.39312296507410055,0.011202479794730548,0.01089505865469094,1.041305547179721,0.0909347505140672,0.09853667510653658,0.11163089338995134,0.0033002857245529303,0.003316788594334883
SDSSXCS-2092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SDSSXCS-17923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SDSSXCS-68,7.450607249634422,0.7672486512229514,0.7693413421489214,0.8666198625404573,0.003493665876066094,0.003560631127459688,2.925366402160953,0.21074019403091285,0.22296894732774003,0.3091829299306255,0.0007183771472866408,0.0007363245525432423,7.455964426639424,0.8005432570522214,0.7971123702899101,0.8663188636201614,0.019615200448155158,0.019059787496395628,2.9258362649105503,0.21443122303521442,0.22462430519627316,0.3091398914285922,0.011104319365298205,0.010985537215126446
SDSSXCS-147,8.571155392938488,1.7207906205717716,1.8488744462476014,0.5586865175080927,0.002661736728535391,0.002508113083494219,2.09069206898303,0.12316967444179377,0.13144867370161628,0.20335871921037996,0.00046562550670480474,0.00045621679770753914,8.580431328577706,1.7398488008217827,1.854715674336014,0.5584375791223667,0.00722019096328633,0.0072749025054697665,2.090274757613875,0.12372454022472565,0.13351872412647378,0.20325824262996348,0.005389449410472345,0.005587824216541797
SDSSXCS-314,5.205555951420803,0.5213052869272045,0.4988443656527582,0.5137060365578726,0.0011166450485321877,0.001061537503630547,0.9382392286919662,0.22604757749935364,0.2691326815515563,0.10201522678180568,0.00023474191740957036,0.0002550346385320313,5.203239739695891,0.5203688275139757,0.504494929623545,0.5135388532852703,0.018759361602876095,0.018129550839447034,0.9396898766972914,0.22799768634763862,0.2673780467004028,0.10211572313520888,0.006772365880849806,0.006751453212597188
