name,MEM_MATCH_ID,xapa_ra,xapa_dec,z,r500,r500-,r500+,Tx_500,Tx_500-,Tx_500+,Lx52_500,Lx52_500-,Lx52_500+,Lx_500,Lx_500-,Lx_500+,r2500,r2500-,r2500+,Tx_2500,Tx_2500-,Tx_2500+,Lx52_2500,Lx52_2500-,Lx52_2500+,Lx_2500,Lx_2500-,Lx_2500+,richness,richness_err,XCS_NAME
SDSSXCS-309,309,201.52008,12.387407,0.20602646,1018.5925541140608,33.32873646856464,33.48066820417116,5.15989,0.2705430529999999,0.2720310929999998,1.581049713,0.0243577774096479,0.0245384607400456,5.450099453,0.1726446180108496,0.1565219015543961,453.6769766563791,8.860608443019967,8.934469076090746,5.18036,0.1617264763930661,0.1633578686069334,1.256924527,0.0121921458978815,0.0139063094524307,4.341720896,0.0764171562232522,0.0765861131612188,79.19279,5.240415,XMMXCS J132604.8+122314.6
SDSSXCS-457,457,203.14098,50.413972,0.27532956,1073.4199408554696,28.227757899129944,28.154707537929085,6.05776,0.2365112529999997,0.2356523880000001,2.994709494,0.0286971609383313,0.0259051005318333,11.21797829,0.2558742939617282,0.2166444820268189,455.1624424641894,8.732200982130266,8.400770295680749,5.53686,0.1687489421662595,0.1608104848337399,1.809831549,0.0131333074278769,0.0119348778310359,6.471860496,0.1050007338230365,0.1029311584965375,51.855873,4.221696,XMMXCS J133233.8+502450.2
SDSSXCS-35,35,203.18417,50.545434,0.29092997,1206.6509803895897,25.022103156670784,25.0134319747371,7.559,0.1771896819999998,0.1770412459999999,4.062424213,0.0210967117082425,0.0206894559560169,17.18473879,0.2380123610329185,0.2269350055426748,519.9165896843069,8.124784895447926,8.142973294054556,7.12154,0.142314043580078,0.1429178564199222,2.823953875,0.0122015511092512,0.0139684427246562,11.56107031,0.1238066685360639,0.1240378412622593,152.87431,5.685121,XMMXCS J133244.2+503243.5
SDSSXCS-6,6,203.83155,41.001386,0.23174694,1197.2830739012948,25.58298053961994,25.598465522800574,7.04722,0.1858834009999999,0.186111179,4.951127221,0.0289231988090454,0.0304464688765699,20.15557131,0.2667690931945401,0.3098434609182909,544.1653169634913,9.742273889216092,9.782093042886084,7.35552,0.179576208575928,0.1807860324240726,3.36687092,0.0204449185566648,0.022159831698485,14.02775764,0.1882714474855813,0.1857449871784044,189.18115,5.613359,XMMXCS J133519.5+410004.9
SDSSXCS-176,176,204.2036,10.440014,0.15694562,758.5282030782445,26.61247669564632,26.682820483884985,3.13716,0.1632458920000004,0.1638103359999996,0.3035107084,0.0051019774371426,0.0052867111952012,0.8335649218,0.0251334125396828,0.0230372620237112,377.0113652388705,10.8227892056397,10.79088278131121,3.57261,0.1680046564282227,0.1674323275717775,0.2029602453,0.0029707075552931,0.0031602911333494,0.5880493562,0.0151550356798283,0.0152906513712441,82.68616999999999,3.7307456,XMMXCS J133648.8+102624.0
SDSSXCS-3672,3672,208.30907,11.587025,0.33591652,749.0231074436931,33.91154919368162,41.0724205868972,3.48096,0.2577064890000002,0.318668862,0.5883360833,0.0163713912961731,0.0181562430425634,1.68591098,0.0790729978855977,0.0778526471247162,353.52074415248114,13.295637388871288,13.607588740679631,3.72325,0.2401069032619629,0.2461569577380369,0.367012065,0.0086797031804388,0.0098826172091556,1.082622436,0.0417474084326729,0.0375266469372579,49.918488,3.82978,XMMXCS J135314.1+113513.2
SDSSXCS-43,43,210.25825,2.877328,0.25708973,1140.5955833429489,16.704009960336155,16.70413801171817,6.57519,0.0183012869999998,0.0183133849999999,13.97075982,0.0125629102182802,0.0114764171935206,54.73610165,0.0913616296329493,0.0874189553201461,,,,,,,,,,,,,134.2785,5.2059393,XMMXCS J140101.9+025238.3
SDSSXCS-32,32,213.60638,-0.37802375,0.13786592,746.3818920738753,57.93399955922075,66.16519143312279,3.10938,0.3907020749999996,0.448993239,0.1557357202,0.0054667256678654,0.0065134838419881,0.4262209924,0.0356722309175763,0.0333776258646216,307.99480704362503,12.225544676604647,12.268825619611768,2.49033,0.1579190378502195,0.15858942714978,0.07619159933,0.0017862460570358,0.0020183744424597,0.1924280024,0.0076425945268368,0.0075935323187493,105.12624,3.7574763,XMMXCS J141425.5-002240.8
SDSSXCS-16286,16286,213.89545,28.393476,0.23736377,573.695694579551,59.0987234605389,109.35234414403126,2.01431,0.348607992,0.65701842,0.1712401597,0.0143406065142509,0.0215589644445343,0.4048726478,0.045829133748072,0.0596128514065678,287.8598745047185,27.62941968453845,34.46897483013191,2.74474,0.4238264293078613,0.5313017496921386,0.1181040793,0.0059768920082216,0.0075198722300547,0.3084330958,0.0325410181152108,0.0301183146372122,21.467962,2.0316384,XMMXCS J141534.9+282336.5
SDSSXCS-5527,5527,214.11563,23.25654,0.13817659,884.7256007994315,18.35563010659584,18.39471779347061,3.75339,0.0977583499999998,0.0981715269999998,0.6228545064,0.0046218370149593,0.0051917828448652,1.843858102,0.0254984201956649,0.0262589971711117,379.5690674591412,6.073187537297737,6.107331501885136,3.52893,0.0745684898067629,0.0753182041932372,0.3857023055,0.0026013022187587,0.0028243059931906,1.111665763,0.011933870581414,0.013320520190722,31.719305,2.453162,XMMXCS J141627.7+231523.5
SDSSXCS-4313,4313,214.63388,25.184814000000006,0.31219503,916.079672280011,47.27023213723883,48.12550884756227,4.59162,0.4104456249999995,0.4184032310000001,0.2533708549,0.0061559691289905,0.0065231520072013,0.823917396,0.0420111606713644,0.0364209677807086,,,,,,,,,,,,,45.509804,3.6853917,XMMXCS J141832.1+251105.3
SDSSXCS-574,574,216.33945,63.195333,0.13845919,1022.522245971738,18.073780015996416,18.090975116629537,4.85967,0.097739185,0.0979628679999997,1.559373973,0.0080127804681173,0.00937174497628,5.213768988,0.0607458356016161,0.0604566424478685,456.2285307469709,5.605296632460866,5.62995634453551,4.87791,0.0796210871765135,0.0802398738234861,1.261000892,0.0071050489763455,0.0064860590628637,4.224064158,0.0412087231550275,0.0399769821190405,57.362915,2.835877,XMMXCS J142521.4+631143.1
SDSSXCS-65,65,216.50433,37.826953,0.17051592,1382.8811181033773,25.34865978170788,26.76459454046344,8.57562,0.0897911100000001,0.1296646429999999,7.039834511,0.0178309351909025,0.0173254278067016,32.0590667,0.2021158121126234,0.173208185546926,619.448154966256,9.7441398438161,9.745802340924586,8.76421,0.1119028533144526,0.1119912566855472,5.852041703,0.0133940517716775,0.0136022953239089,26.97727325,0.1916843158623713,0.1898508928957198,103.34141,4.010948,XMMXCS J142601.0+374937.0
SDSSXCS-165,165,217.61219,24.599226,0.13736627,804.8279916025748,40.30811012198054,39.77857435570777,2.88694,0.2552858050000002,0.2515260700000001,0.1461995513,0.0037237200533492,0.0042479754676399,0.3889265933,0.0189540952859648,0.0188696316335496,332.1582526161116,15.91922609404559,15.131889214859836,2.82623,0.2273573101333008,0.2150313908666992,0.08312207421,0.0020574053470389,0.0021110365335394,0.2193943301,0.0079840045575867,0.0096768992993035,78.32325,3.12556,XMMXCS J143026.9+243557.2
SDSSXCS-4003,4003,217.95843,13.533210999999998,0.1631074,832.7778552436893,20.963609631657967,20.060532845573448,3.48692,0.1224681439999999,0.1139638309999999,0.6619696214,0.0061411412721947,0.0058554360000181,1.898261755,0.0341198441557053,0.0332033025330456,386.070487702553,6.023010636429964,6.0533631579811,3.72261,0.0788288807956543,0.0795008572043456,0.4603816831,0.0031849298045668,0.0031915422830768,1.35793138,0.0167732167832483,0.0149601220429231,32.863426000000004,2.2285726,XMMXCS J143150.0+133159.5
SDSSXCS-2836,2836,220.58255,22.302753,0.1050965,842.0449819788956,15.341527755502964,22.333135031770624,3.38649,0.0555251429999996,0.1273776960000003,1.067771148,0.0067579677980817,0.0066336100181922,3.024749074,0.0289655154425485,0.029025894418865,371.5752189861165,5.096643201768494,5.108874234304773,3.30576,0.0433800127687988,0.0437340182312011,0.8398085853,0.0046175787047663,0.0047319462449446,2.355454536,0.0190234118869985,0.0192835567447344,30.758242,1.9528979,XMMXCS J144219.8+221809.9
SDSSXCS-210,210,223.05155,37.880589,0.2869105,702.5188461979881,53.83104219353442,65.047106698342,3.24156,0.4004931200000001,0.4879156559999997,0.5299668782,0.0214898591491164,0.0226423994428263,1.474621938,0.1069642820356919,0.0942639966970759,385.4919879084772,21.194894524438585,22.977061718379872,3.73461,0.380933967718994,0.4138783802810062,0.3844995489,0.0125498841914071,0.0129768885029704,1.135719714,0.0658066134917296,0.0613100089485885,101.9227,4.4848347,XMMXCS J145212.3+375250.1
SDSSXCS-2288,2288,224.3126,22.34233,0.26976523,913.4249019490792,13.595135026680635,13.604120393231607,4.5126,0.0469659900000003,0.0471632170000004,6.923833222,0.024822256127293,0.0260687167626736,22.32911886,0.1352845321148947,0.1318444975391699,408.0124803993157,3.9945658274411593,4.0034367934922965,4.54038,0.0413918430681148,0.041721412931885,6.083987011,0.0227617927483612,0.0194039341885927,19.67808947,0.1050567856446385,0.0991090977186601,54.92211999999999,3.5145602,XMMXCS J145715.0+222032.3
SDSSXCS-78,78,225.08192000000005,21.370712,0.15984783,1231.207542319812,23.387954221448084,23.38483333181696,6.99138,0.1388566820000001,0.1388049579999997,4.612494609,0.0188000930225147,0.0185613701181557,18.69691822,0.2147733141633452,0.2098766126193361,515.7853835677679,6.1395262500838,6.1509236785148085,6.27457,0.0808843272507324,0.0812758347492677,3.622462881,0.0147153052164243,0.0144223997480295,13.82875521,0.1018309434241473,0.1111776974497971,91.823906,3.5972903,XMMXCS J150019.6+212214.5
SDSSXCS-55,55,227.55039,33.516138,0.119237766,1237.5931434003808,20.055540130861225,20.05439436829299,6.69605,0.0799800089999998,0.0799538750000001,2.771535852,0.0091915124401031,0.0082295578755418,10.97061933,0.0762023833659792,0.0797708196335111,562.3073844650484,7.528663121001114,7.535083657093506,6.99963,0.1011931433652346,0.1014211616347653,1.991846544,0.0065483160504959,0.0060212774248946,8.078845075,0.0607467270746759,0.0656477904297592,99.80225,3.735475,XMMXCS J151012.0+333058.0
SDSSXCS-137,137,228.81739,4.3815383,0.10217465,860.8216162404744,18.029856339819528,18.046679517991507,3.56851,0.0888682229999999,0.0890457449999999,0.5143763463,0.0033917609186492,0.0031457708744095,1.489600339,0.020721325359174,0.0205526603999637,,,,,,,,,,,,,75.729904,2.898407,XMMXCS J151516.1+042253.5
SDSSXCS-123,123,229.07719,0.092336076,0.12058045,1017.251883809068,16.173458136089856,16.184970271920655,4.79816,0.0689692640000005,0.0691536739999998,1.531609589,0.0064316380327249,0.0059115362166375,5.088598227,0.045529766359242,0.046365295421765,461.708850070338,4.748265075970514,4.757646083830736,4.98814,0.0545505062011715,0.0548418737988285,1.053264777,0.0040350272579661,0.0039052338568188,3.568167566,0.0225738334532703,0.023799987865495,77.88086,3.7426925,XMMXCS J151618.5+000532.4
SDSSXCS-382,382,229.34049,-0.71535634,0.110840224,876.5210261972899,19.83677665445612,26.07478115875872,3.45692,0.106320524,0.1610337239999997,0.3080843741,0.0040835182107232,0.0039110012885524,0.8802640027,0.0239413454286062,0.0202240089032977,367.30362643326816,7.26286835020486,7.303328076732929,3.25902,0.0915552921031492,0.0923419078968503,0.1802210034,0.0020354922009488,0.0019138011252071,0.502555525,0.0083869568296994,0.0092432036202472,58.125664,2.954672,XMMXCS J151721.7-004255.2
SDSSXCS-2282,2282,232.97661,7.3648992,0.18616623,868.4248846483189,31.003390988183256,30.67460944876974,1.95525,0.161782375,0.1596495909999999,0.2907201805,0.0135722431191851,0.0135392648754153,0.681462205,0.0402138634751321,0.041219117326978,358.982696746335,22.421231333338007,37.39222908898766,3.32652,0.3621796031254884,0.6106450688745118,0.1468425211,0.0060241409128655,0.0063236609029728,0.4129101998,0.0260278006203311,0.0231054409401977,35.57881,2.668669,XMMXCS J153154.3+072153.6
SDSSXCS-5624,5624,233.76379,1.3429603,0.30530375,743.7064065776691,48.366646500470274,51.36976218806944,3.09056,0.3540552789999998,0.3774235190000001,0.8137667119,0.0404800358783763,0.0409310438979065,2.22183463,0.1471860540850933,0.1520695598987851,333.88289145108774,19.23255833442728,25.583103291099945,3.24075,0.3264811333865967,0.4383199616134035,0.4871260606,0.0262405663781049,0.0262034870414958,1.355285241,0.0844262401522684,0.0787891150707345,39.895973,3.2052886,XMMXCS J153503.3+012034.6
SDSSXCS-19,19,234.92088,34.420232,0.23384607,1221.7207223234564,31.42161837069064,31.370434412450287,7.23798,0.2639368700000002,0.2632684529999993,3.036710853,0.022850067216523,0.0226952372039015,12.54126467,0.2456831459901227,0.2661160327460514,524.6861432596468,8.74672669835555,11.27821958371024,6.84706,0.1585872125522458,0.2279035284477535,1.928056162,0.0148702488028289,0.0130784846533633,7.730432726,0.1190310669830179,0.1255767383163917,151.48611,5.1605844,XMMXCS J153941.0+342512.8
SDSSXCS-3312,3312,246.67607,42.671306,0.18710254,837.7433764154595,34.34013783960137,34.515779204450595,3.8462,0.248486218,0.2499553960000002,0.6189041571,0.0119033645791309,0.0111058010563162,1.852251893,0.0660047039884619,0.0645865907915759,393.6478725824412,10.25708559409247,10.3684395484471,3.94435,0.1692831371961669,0.1713921408038325,0.4741059764,0.0073185349902669,0.0070920492666058,1.435214368,0.0348232137161248,0.0335843612387494,41.284172,3.0851395,XMMXCS J162642.2+424016.7
SDSSXCS-575,575,249.90358,47.052785,0.22638986,855.3472821980862,31.368960562578007,31.472649465279662,3.92211,0.2309369540000001,0.2318411180000001,0.5887227176,0.0093743946125105,0.0099202054192614,1.777587195,0.0588090927150439,0.0610997439199392,366.9357168308392,10.714945110697736,10.85302312933428,3.6116,0.1742331671801755,0.176798816819824,0.3650152128,0.0056862980636842,0.0056291559279096,1.062530056,0.0280180218417969,0.0287440996359391,61.786858,3.4210892,XMMXCS J163936.8+470310.0
SDSSXCS-2,2,250.08451,46.70753,0.23276423,1503.9835678909683,34.28762030054864,34.26912482850546,10.4171,0.2060509699999997,0.2055895799999998,9.849582188,0.0372292010585955,0.0430392517093789,50.26318647,0.641588688210696,0.5716404944037023,644.5398211785335,12.420687998800242,12.425516804588955,9.9365,0.18620648164209,0.1864405843579106,7.457096086,0.0315840428084204,0.0309782370447972,36.9657068,0.4579809997083046,0.4040791349671195,199.53928,5.2998266,XMMXCS J164020.2+464227.1
SDSSXCS-30950,30950,251.92973,34.936056,0.24987537,556.3253487919281,36.51322610750375,42.455776316735225,1.80016,0.197355049,0.2340347519999999,0.07240269284,0.0037551754995341,0.0063850874223338,0.1659389168,0.0132917995927318,0.0159053005391225,239.4325097046649,9.242798687175842,21.548576139854543,1.72244,0.0962613853487548,0.2673064086512451,0.02111385666,0.0014514382465032,0.0022937944958418,0.04785043133,0.0040081094464126,0.005511876353924,21.559492,3.837598,XMMXCS J164743.1+345609.7
SDSSXCS-480,480,260.04102,26.62384,0.16536415,1153.8923053186911,16.862744229826706,16.8634903485319,6.15943,0.0405559850000001,0.0405835049999998,5.688822908,0.0092612130604736,0.0089611374658424,21.50026714,0.0893138364843402,0.0817385136783457,,,,,,,,,,,,,63.72424300000001,3.9654007,XMMXCS J172009.8+263725.8
SDSSXCS-14,14,260.61258,32.132799,0.22932445,1233.2242077052338,21.48051792241323,21.481878451966782,7.31417,0.104277787,0.104308639,6.314994882,0.0216724100538359,0.0218725629361156,26.22946194,0.197466401336225,0.2223247486560566,,,,,,,,,,,,,179.95189,7.0335517,XMMXCS J172227.0+320758.0
SDSSXCS-1137,1137,322.4157,0.088037139,0.24724136,1010.8330322905888,14.521792212760152,14.526670751476114,5.26495,0.0447521049999997,0.0448858780000005,6.51279444,0.018940776148109,0.0196464342006077,22.68831583,0.1140164139868744,0.1074989061619433,,,,,,,,,,,,,60.978348,4.1017714,XMMXCS J212939.7+000516.9
SDSSXCS-487,487,323.7992,-1.0494682,0.33391213,1103.195127557217,64.69033550418483,75.57186925117186,6.33108,0.656882671,0.7734182330000001,3.361278741,0.089638877407844,0.0898127216365893,12.89528606,0.8391105005999364,0.7474495806393531,517.0866837983322,25.224845834688256,26.48869996463741,7.36482,0.6156389545095218,0.6481583634904791,2.508845399,0.053043862752605,0.053457490406386,10.46070935,0.5599248182936254,0.5713852647584794,124.6221,9.576292,XMMXCS J213511.8-010258.0
SDSSXCS-155,155,323.82011,1.4333368,0.23449183,1337.0305860577655,31.27842789157082,40.520429169039225,8.49816,0.2391358219999997,0.3751936589999989,3.413933528,0.0231897154029767,0.0254172781395456,15.46301472,0.2608003483816006,0.2612557710149019,611.4566591435145,15.41602613648364,15.439240953515087,9.00272,0.3285925201503907,0.3293211118496089,2.294853305,0.0162854002558678,0.0166373780311506,10.73998633,0.2275828049862376,0.2333385161606411,108.51285,5.123765,XMMXCS J213516.8+012600.0
SDSSXCS-2032,2032,327.75454,-7.609313,0.28161383,853.7585377062584,15.759503482319904,15.81008500446216,4.04087,0.0848176509999998,0.085473984,2.748169425,0.0214601149724145,0.0221337620656263,8.41243606,0.106873158799333,0.1126087816405192,382.478522661761,5.029956191871247,5.06924054968326,4.09244,0.0693010313264164,0.0703175876735837,2.357392661,0.0174992280721149,0.017840502118132,7.259043396,0.0794704609206427,0.0675912861108978,59.63591,4.6716833,XMMXCS J215101.0-073633.5
SDSSXCS-10223,10223,327.85131,-5.4499955,0.14016679,746.0394332785246,26.73910513689816,36.74225025040013,2.59194,0.1482462090000003,0.2192198099999998,0.0772835791,0.0016438559101275,0.0018318911733806,0.1978257105,0.0072998383839767,0.0079733548462903,314.96142466056966,9.466347681434362,9.448550039605166,2.53589,0.1153152383864744,0.1150174196135251,0.04083821722,0.0007664847613202,0.00073811222898,0.1037639597,0.0030056908997105,0.0031080750221413,20.04925,1.9597924,XMMXCS J215124.3-052659.9
SDSSXCS-29,29,328.40419,17.696373,0.25057757,1456.2403076789876,32.46240789025474,32.46251938897091,10.0552,0.1947029359999987,0.194705690000001,12.35226168,0.0595603847312418,0.0528999374031649,61.6792744,0.7207865064134396,0.7694694664515183,650.9402472161391,12.730409811942096,12.742128880207018,10.3174,0.1832558886376958,0.1838785013623045,9.99167014,0.0419087009954228,0.0459703456747231,50.68852986,0.5800799742689122,0.5523274045296276,145.84177,6.2302814,XMMXCS J215337.0+174146.9
SDSSXCS-110,110,336.52107,17.372292,0.11359597,1172.5938180147475,17.804953627670972,17.803948596577133,6.11769,0.0581898889999994,0.0581641520000006,1.682411202,0.0040404259115673,0.003663945417458,6.335217616,0.0368800479340176,0.0383634525800973,522.181696715773,5.211758059494595,5.21298464817239,6.16163,0.0420294946560062,0.0420941933439937,1.380101891,0.0026413678337513,0.0024522436950926,5.216869855,0.0217614044709089,0.0228142651576535,74.28068499999999,2.668307,XMMXCS J222605.0+172220.2
SDSSXCS-913,913,339.91421,-5.7241442000000005,0.25858846,699.2471135342083,34.356121570224346,46.01461536924291,2.78849,0.2255220159999997,0.3119831049999999,0.4427409656,0.015607253705237,0.0169247871899322,1.162872676,0.0734359953462622,0.0746342463997962,301.01725883345256,10.529657118151986,16.950278376846793,2.64329,0.1470699788771972,0.2527501101228027,0.3086543813,0.00833837730976,0.0086289145490965,0.7954388496,0.0328497194452919,0.0271099989709028,62.152977,3.974105,XMMXCS J223939.4-054326.9
SDSSXCS-62,62,340.47773,17.53801,0.32349214,1048.6416484799986,34.123095563553385,34.280595223051456,5.88994,0.3118392999999999,0.3135864919999998,3.724162754,0.0538750605584956,0.0522430486051583,13.74527389,0.4130293539687883,0.4153955791454766,489.13489432412285,12.409468190630315,19.809571558914467,6.75344,0.2728259792592773,0.4603891547407226,2.52915816,0.0343935331096592,0.0384676526185758,10.0607752,0.2826438940457692,0.2418960302318389,126.30015,5.016507,XMMXCS J224154.6+173216.8
SDSSXCS-236,236,344.22031,5.5028535000000005,0.17545685,1058.8012474480718,21.84844133085592,29.788728217782875,5.34604,0.146636119,0.2324962039999993,1.041398925,0.0091562151245148,0.0091422013658402,3.65729018,0.0635398753348641,0.0595400289511394,469.3307124241697,7.605901037201621,8.132539921605165,5.32005,0.1311760427258299,0.1432483532741697,0.647796786,0.0059071708857534,0.0052297151262139,2.269125849,0.0361785939750385,0.0377600812135607,69.82623000000001,3.2471755,XMMXCS J225652.8+053010.2
SDSSXCS-765,765,344.53239,20.912112,0.31272802,782.2488153564045,46.55506937525451,58.35470436698623,3.33741,0.3530971850000002,0.4480868329999996,0.3540875988,0.0144043922026837,0.0157388411277427,0.9970052717,0.0654054031785074,0.0631729486304102,364.3727606620911,19.7512155628747,20.4041731307701,3.88583,0.3659712135371094,0.3784488904628906,0.2256772716,0.0076398262538994,0.0080456299784952,0.6785324559,0.0405260598377551,0.0348700939489835,31.91762,3.4891534,XMMXCS J225807.7+205443.6
SDSSXCS-51,51,347.09113,-2.1909588,0.3080613,1249.279499807949,38.08015995454594,38.14359521705719,8.08365,0.3661773380000008,0.3670404049999991,3.850301491,0.0430890446307712,0.0451399542719812,16.92728376,0.4962260021903333,0.4557642859663815,564.9324592252765,14.017407739329933,15.546685472085857,8.40587,0.3107111586220696,0.3570415003779299,3.047748473,0.0308280548104256,0.0367266226447107,13.71459363,0.3345625452113161,0.2943343212244897,137.75664,5.25023,XMMXCS J230821.8-021127.4
SDSSXCS-41,41,347.8862,3.6333151,0.3047284,1197.8974793208995,24.435476819943265,24.433274592755613,7.49006,0.1724914889999995,0.1724533920000004,4.982587443,0.0257306813305904,0.0256857612242722,20.96966535,0.2728965399266556,0.2780575549209096,533.4295843665763,8.288328440966747,8.306154961997548,7.57418,0.1375404701901859,0.1382091358098147,3.729906745,0.0192118500183893,0.0173074182295653,15.79601361,0.1784431772142927,0.1612958682754754,166.20715,6.2375617,XMMXCS J231132.6+033759.9
SDSSXCS-34,34,347.95361,3.6796591,0.30071348,814.707213032374,27.738639793033,28.032542232697445,3.72212,0.2047028939999999,0.2073530580000002,0.966977543,0.0176143195008683,0.0155479073117982,2.852003688,0.0918390267966002,0.0960604408195049,351.97663598401084,10.910751409986798,11.045687324497171,3.62459,0.1866365790439452,0.1892315229560548,0.4670323323,0.008642076255502,0.0080538499819912,1.36159331,0.040309630830305,0.0445568621708765,20.033995,3.873894,XMMXCS J231148.8+034046.7
SDSSXCS-11154,11154,349.59,18.734,0.16006234,894.8513823865371,19.96999051013223,20.02705261832579,3.9391,0.1185673239999998,0.1191441910000001,1.658585854,0.0155333553623837,0.0151925699894934,5.017773235,0.0961221006218018,0.0849901641785004,393.4422230855757,6.346783182468237,6.391852018406807,3.84545,0.0878044784689939,0.0887718765310059,1.097264886,0.0083906857061615,0.0093919215364968,3.283570681,0.0426529017236947,0.0458997515214996,29.064940000000004,2.978542,XMMXCS J231821.6+184353.2
SDSSXCS-2092,2092,350.35308,19.754217,0.3282012,781.3253503868947,32.93283549355228,33.42095620670247,3.74304,0.255891144,0.2602241929999995,0.8804749032,0.0214602332518032,0.0195186400647378,2.603301703,0.1058308379947634,0.0979499964203594,353.7804630069638,11.395564794775266,11.630927072174444,3.78056,0.2035351176320801,0.2081698673679199,0.5787206805,0.0121068815639681,0.012321102565408,1.718688707,0.0576763247754417,0.0539495672371899,57.317154,3.9977226,XMMXCS J232124.7+194515.1
SDSSXCS-17923,17923,350.47041,19.893604,0.31494313,488.75468852522727,61.66896830610176,85.82515730131486,1.81283,0.3642006679999998,0.512404874,0.101044895,0.009222423703736,0.0178506379481191,0.2320055117,0.0238311830331847,0.0395430549486389,,,,,,,,,,,,,29.431059,3.1095688,XMMXCS J232152.8+195336.9
SDSSXCS-68,68,354.41088,0.27070502,0.30057013,1181.4831822840215,29.206860945295222,29.24708572004729,7.27391,0.2487672849999995,0.249326763,5.297173379,0.0433357075960003,0.0419150265668299,21.93645833,0.4034028882700688,0.4358858747177727,536.1888723553735,11.12887033960078,11.205777045519714,7.63673,0.2293257470917966,0.2316538579082028,3.917174265,0.0305539324070656,0.033842020658088,16.66605245,0.297637802031403,0.3211961848989233,126.33066,4.8868876,XMMXCS J233738.6+001614.5
SDSSXCS-147,147,355.31937,-9.0246778,0.25935042,1143.058429489604,23.680648420923248,25.0806621156712,6.7023,0.1700134360000005,0.1900223489999994,2.38147683,0.0157173778039854,0.0164998691079136,9.432166381,0.1474070323549696,0.1405037187829627,495.21816271612687,7.465018939546407,7.498319586050065,6.32265,0.1319056847495119,0.1328606242504886,1.748868142,0.0111512210611364,0.0115050130134173,6.704430487,0.0841908945987732,0.0788150910014131,104.470276,4.512718,XMMXCS J234116.6-090128.8
SDSSXCS-314,314,355.92402,0.30868,0.26497057,1010.9479020133032,22.631025728817136,28.13369932626836,5.34161,0.1684487360000002,0.2297327339999997,1.42909026,0.0137433331794398,0.0149819848553029,5.016658285,0.0917380972369938,0.0930264326419942,460.921263845077,12.300437354444366,11.9470197526423,5.56457,0.2499011781037596,0.24193081289624,0.6857005856,0.0075805658306465,0.0079926490691191,2.458187151,0.0635560924855394,0.0552971818305598,78.58259,4.482442,XMMXCS J234341.7+001831.2
